apertura_max.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
1.307	142.60254	113.49792	55.3894	-27.29187	-366.57715
1.3075	121.75598	81.97632	44.0094	26.78833	-289.13269
1.308	121.9574	55.49011	28.70178	58.10852	-226.59302
1.3085	156.19812	25.07629	-2.11487	45.11719	-107.15332
1.309	189.83459	23.8678	-28.50037	-20.54443	60.12268
1.3095	208.96912	43.00232	-32.52869	-142.40112	189.12964
1.31	202.5238	79.96216	-19.33594	-208.66699	123.16589
1.3105	190.43884	91.34216	-54.78516	-182.58362	42.19666
1.311	173.41919	101.21155	-93.96057	-139.27917	-0.10071
1.3115	121.55457	115.41138	-93.45703	-99.2981	-47.63489
1.312	79.76074	99.70093	-91.14075	-118.13049	30.91736
1.3125	49.24622	87.91809	-99.09668	-110.57739	81.37207
1.313	36.75842	104.73633	-119.03687	-81.17065	1.40991
1.3135	17.82532	121.9574	-152.87476	-25.27771	-111.48376
1.314	13.59558	132.0282	-129.61121	49.95117	-139.68201
1.3145	1.00708	126.18713	-93.35632	35.14709	-96.17615
1.315	1.40991	107.05261	-49.44763	-21.55151	-30.01099
1.3155	-1.91345	72.81189	-61.12976	-23.76709	25.78125
1.316	2.21558	51.5625	-101.8158	-5.43823	22.25647
1.3165	8.35876	39.98108	-100.20447	6.74744	-7.04956
1.317	8.35876	46.72852	-71.09985	-16.41541	-34.74426
1.3175	22.76001	22.45789	-4.22974	2.31628	-37.36267
1.318	16.11328	-16.91895	35.54993	32.22656	-19.03381
1.3185	-1.10779	-34.34143	23.26355	53.27454	-49.44763
1.319	0.50354	-45.11719	-19.83948	109.26819	-124.67651
1.3195	3.92761	-43.80798	7.65381	107.65686	-167.77954
1.32	-2.71912	-70.79773	64.45312	52.26746	-187.31689
1.3205	-16.91895	-97.78748	137.56714	12.5885	-225.0824
1.321	-25.98267	-104.83704	161.63635	19.13452	-233.03833
1.3215	-23.56567	-100.80872	126.9928	33.63647	-216.11938
1.322	-22.35718	-103.42712	116.82129	-33.33435	-170.29724
1.3225	-12.78992	-92.75208	28.70178	-58.30994	-32.93152
1.323	-9.36584	-60.22339	-59.01489	-125.98572	189.23035
1.3235	12.5885	-29.20532	-115.31067	-203.53088	285.5072
1.324	-0.40283	27.09045	-152.57263	-188.22327	319.54651
1.3245	-11.48071	74.32251	-156.09741	-168.78662	280.4718
1.325	-14.40125	76.7395	-121.15173	-134.04236	198.6969
1.3255	-11.58142	54.38232	-110.17456	-35.95276	108.26111
1.326	1.81274	40.08179	-126.9928	78.25012	57.40356
1.3265	3.92761	31.92444	-94.86694	141.29333	37.86621
1.327	10.97717	58.71277	-19.13452	147.1344	-13.39417
1.3275	23.66638	66.87012	78.04871	90.43579	-48.03772
1.328	31.52161	55.69153	133.3374	46.42639	-97.88818
1.3285	29.80957	13.19275	123.87085	65.46021	-167.276
1.329	3.32336	-7.85522	167.07458	54.48303	-129.40979
1.3295	-12.78992	-11.58142	232.6355	-49.0448	25.37842
1.33	-7.65381	-8.25806	206.65283	-156.80237	135.04944
1.3305	-5.0354	-16.3147	132.43103	-163.75122	190.13672
1.331	-17.82532	-34.03931	89.328	-83.78906	166.87317
1.3315	-23.66638	-64.95667	84.49402	24.67346	82.37915
1.332	-38.16833	-77.44446	78.25012	136.66077	-5.33752
1.3325	-59.82056	-76.23596	52.56958	182.18079	-57.30286
1.333	-54.98657	-73.91968	33.53577	154.88892	-41.59241
1.3335	-55.08728	-60.52551	26.48621	60.22339	36.75842
1.334	-58.41064	-54.68445	44.81506	-59.92126	106.9519
1.3345	-72.10693	-52.56958	69.89136	-115.91492	126.48926
1.335	-73.31543	-60.12268	76.23596	-61.93542	83.08411
1.3355	-62.74109	-69.58923	49.34692	-8.7616	37.7655
1.336	-49.44763	-75.22888	19.83948	-13.19275	27.49329
1.3365	-57.9071	-78.95508	3.7262	-32.52869	24.57275
1.337	-58.91418	-79.35791	5.53894	-99.19739	71.60339
1.3375	-78.04871	-73.21472	13.39417	-92.34924	33.53577
1.338	-67.8772	-68.17932	3.52478	-13.797	-30.11169
1.3385	-66.36658	-67.77649	4.63257	33.33435	-44.91577
1.339	-68.88428	-66.16516	20.94727	51.15967	-29.10461
1.3395	-76.43738	-67.67578	23.66638	56.49719	-7.04956
1.34	-67.57507	-65.76233	32.02515	58.10852	3.32336
1.3405	-50.15259	-63.54675	34.44214	6.14319	45.92285
1.341	-37.96692	-64.45312	29.60815	-4.12903	47.53418
1.3415	-24.37134	-62.9425	13.89771	29.70886	23.8678
1.342	-25.07629	-53.07312	2.41699	15.60974	31.72302
1.3425	-57.70569	-45.52002	0.80566	-20.34302	66.16516
1.343	-94.96765	-31.11877	3.42407	-65.25879	175.73547
1.3435	-123.06519	-20.74585	25.88196	-153.57971	236.96594
1.344	-137.66785	-25.98267	18.22815	-151.76697	193.25867
1.3445	-143.50891	-19.03381	9.76868	-71.50269	129.5105
1.345	-161.13281	-5.13611	44.41223	-46.02356	62.43896
1.3455	-146.22803	-0.10071	63.34534	8.56018	11.98425
1.346	-137.26501	-0.80566	40.88745	46.72852	8.7616
1.3465	-98.79456	-3.52478	22.45789	94.76624	-42.59949
1.347	-49.34692	-11.17859	-12.99133	137.0636	-34.94568
1.3475	-16.61682	-2.71912	-46.22498	116.922	29.91028
1.348	30.11169	0.90637	-39.77966	58.41064	42.59949
1.3485	49.44763	0.10071	2.92053	2.5177	63.54675
1.349	51.05896	-10.27222	6.14319	-22.25647	114.10217
1.3495	47.23206	-18.22815	10.67505	-64.25171	83.88977
1.35	54.48303	-16.61682	-7.45239	-111.8866	21.95435
1.3505	29.50745	-12.18567	-18.02673	-80.36499	-51.05896
1.351	-5.33752	-7.75452	-23.06213	-41.79382	-58.91418
1.3515	-49.24622	-12.08496	-31.52161	-22.35718	-30.11169
1.352	-74.82605	-7.04956	-33.13293	1.3092	-9.56726
1.3525	-75.12817	-7.35168	-35.95276	5.23682	-17.22107
1.353	-105.03845	-15.60974	-37.26196	40.68604	-34.34143
1.3535	-128.40271	-23.8678	-43.00232	89.93225	-28.19824
1.354	-113.59863	-17.72461	-31.32019	47.93701	-13.99841
1.3545	-92.85278	-20.24231	-29.30603	19.83948	19.63806
1.355	-81.67419	-18.73169	-28.29895	24.06921	38.67188
1.3555	-113.39722	4.93469	2.31628	21.85364	98.69385
1.356	-119.84253	10.37292	-6.2439	-67.37366	178.15247
1.3565	-74.12109	10.57434	-19.53735	-134.34448	171.80786
1.357	-17.22107	1.71204	-27.49329	-80.36499	115.7135
1.3575	5.0354	-0.50354	-26.3855	-17.72461	69.99207
1.358	11.58142	-2.92053	-25.37842	-0.30212	40.2832
1.3585	40.98816	-9.46655	-30.91736	11.58142	2.5177
1.359	87.11243	-7.95593	-28.9032	35.2478	-69.1864
1.3595	103.22571	1.40991	-10.87646	74.92676	-138.57422
1.36	106.34766	-1.00708	-32.52869	159.82361	-156.09741
1.3605	135.8551	-11.2793	-69.1864	197.28699	-137.0636
1.361	136.45935	19.53735	-69.79065	186.41052	-154.78821
1.3615	108.26111	45.11719	-29.30603	166.57104	-210.78186
1.362	81.67419	68.38074	48.54126	102.72217	-274.63074
1.3625	61.33118	63.54675	76.23596	54.58374	-328.10669
1.363	66.76941	58.10852	55.69153	90.03296	-324.17908
1.3635	80.16357	34.34143	13.39417	103.72925	-262.34436
1.364	101.61438	30.01099	-23.16284	100.30518	-267.27905
1.3645	88.72375	54.88586	-8.66089	91.94641	-229.81567
1.365	77.74658	71.80481	3.7262	63.54675	-154.98962
1.3655	77.948	81.06995	-15.1062	-7.15027	-121.55457
1.366	71.7041	65.46021	-36.15417	-20.44373	-112.99438
1.3665	115.10925	61.33118	-44.61365	-44.11011	-72.10693
1.367	168.88733	49.44763	-64.25171	-120.54749	103.32642
1.3675	206.14929	36.05347	-85.80322	-267.37976	349.15466
1.368	211.38611	12.89062	-95.37048	-389.63928	451.17188
1.3685	182.3822	-0.90637	-72.30835	-333.64563	373.82812
1.369	153.07617	-1.61133	-25.27771	-175.03052	197.79053
1.3695	116.51917	-4.22974	7.35168	-25.88196	60.22339
1.37	82.07703	-19.13452	9.76868	59.1156	-29.91028
1.3705	54.28162	-44.0094	-0.10071	102.72217	-110.57739
1.371	55.49011	-61.93542	-5.53894	89.73083	-115.10925
1.3715	50.354	-61.23047	-10.37292	54.58374	-111.9873
1.372	35.54993	-50.354	-41.18958	49.0448	-102.62146
1.3725	-17.12036	-25.78125	-26.28479	86.40747	-116.41846
1.373	-50.2533	-4.53186	2.71912	82.37915	-134.94873
1.3735	-51.66321	38.26904	22.15576	2.11487	-112.99438
1.374	-33.33435	41.89453	21.45081	-40.48462	-39.88037
1.3745	1.91345	31.11877	8.96301	-78.04871	59.01489
1.375	5.33752	14.19983	-29.40674	-81.06995	141.09192
1.3755	-6.54602	-1.10779	-77.24304	-17.42249	144.91882
1.376	-14.30054	-10.27222	-95.5719	94.46411	51.05896
1.3765	-0.20142	15.30762	-104.3335	159.92432	-72.81189
1.377	11.17859	53.07312	-100.50659	158.81653	-186.20911
1.3775	17.32178	89.328	-90.93933	126.48926	-258.92029
1.378	15.91187	146.73157	-59.71985	-12.5885	-282.68738
1.3785	-16.91895	162.03918	-85.29968	-144.31458	-178.85742
1.379	-52.8717	144.41528	-84.2926	-168.4845	-43.40515
1.3795	-47.43347	106.64978	-94.86694	-156.70166	-9.26514
1.38	-38.26904	75.02747	-121.55457	-88.62305	0.20142
1.3805	-44.11011	56.39648	-134.04236	-54.78516	65.96375
1.381	-19.13452	17.22107	-113.09509	-59.82056	164.7583
1.3815	13.29346	9.36584	-100.80872	-144.21387	242.60559
1.382	-10.17151	8.96301	-84.79614	-154.18396	256.90613
1.3825	-34.03931	18.42957	-19.63806	-79.96216	167.17529
1.383	-49.34692	45.41931	-16.41541	-6.84814	62.03613
1.3835	-21.95435	61.83472	-6.94885	-9.56726	25.37842
1.384	-11.48071	38.974	69.89136	-64.151	28.19824
1.3845	-35.75134	-5.13611	107.55615	-60.3241	34.24072
1.385	-51.5625	-61.53259	103.82996	-22.55859	29.80957
1.3855	-33.43506	-108.05969	78.14941	32.7301	25.47913
1.386	-29.60815	-105.6427	94.46411	78.95508	-20.1416
1.3865	-40.98816	-109.3689	168.4845	41.69312	-8.35876
1.387	-30.01099	-112.69226	203.12805	-15.40833	38.36975
1.3875	-3.22266	-118.13049	177.74963	-14.50195	81.97632
1.388	-0.10071	-125.98572	140.68909	29.00391	106.8512
1.3885	11.38	-110.6781	111.38306	45.01648	100.50659
1.389	-2.5177	-76.84021	144.01245	-10.27222	67.17224
1.3895	-42.8009	-50.75684	159.52148	-38.36975	76.13525
1.39	-62.8418	-26.88904	107.65686	-68.07861	47.23206
1.3905	-57.8064	-6.94885	35.14709	-41.39099	5.84106
1.391	-24.97559	-5.13611	25.27771	-60.4248	-27.89612
1.3915	-2.11487	-4.53186	22.6593	-82.37915	-38.57117
1.392	18.32886	-16.11328	20.84656	-58.61206	-44.81506
1.3925	15.50903	-2.5177	-18.8324	52.56958	-102.62146
1.393	-5.43823	22.05505	-62.64038	175.53406	-160.9314
1.3935	-0.90637	42.7002	-74.82605	192.85583	-195.87708
1.394	8.45947	51.26038	-61.12976	132.22961	-198.19336
1.3945	21.14868	37.46338	-48.23914	65.05737	-157.50732
1.395	-5.74036	18.12744	-39.27612	31.92444	-43.70728
1.3955	-36.05347	12.5885	-40.48462	-1.61133	19.03381
1.396	-39.88037	2.71912	-41.18958	4.33044	18.8324
1.3965	-36.55701	8.15735	-58.51135	-8.15735	26.08337
1.397	-53.87878	4.12903	-70.3949	7.35168	-29.50745
1.3975	-81.47278	-10.27222	-87.51526	86.20605	-114.505
1.398	-112.79297	9.16443	-58.61206	118.63403	-117.92908
1.3985	-121.15173	21.65222	4.12903	32.93152	-107.85828
1.399	-113.69934	0.40283	80.26428	18.73169	-142.90466
1.3995	-114.4043	-38.47046	121.55457	56.19507	-59.51843
1.4	-130.41687	-52.16675	99.19739	19.63806	37.7655
1.4005	-129.91333	-75.02747	83.88977	-25.27771	88.0188
1.401	-143.00537	-82.9834	81.97632	-32.32727	86.30676
1.4015	-165.26184	-84.39331	61.33118	24.67346	56.09436
1.402	-179.56238	-79.86145	42.29736	100.40588	53.67737
1.4025	-161.43494	-70.3949	12.68921	138.57422	114.60571
1.403	-129.40979	-58.30994	26.18408	119.33899	163.24768
1.4035	-108.46252	-46.02356	63.04321	66.26587	98.59314
1.404	-79.96216	-31.32019	108.26111	-5.63965	44.91577
1.4045	-47.03064	-34.34143	97.78748	-92.14783	135.15015
1.405	-43.90869	-31.32019	76.23596	-135.45227	204.33655
1.4055	-43.30444	-20.84656	59.31702	-96.17615	129.40979
1.406	-24.16992	-20.34302	50.45471	-31.52161	13.797
1.4065	-23.66638	-32.93152	32.62939	26.3855	-64.55383
1.407	-33.53577	-38.16833	26.28479	81.7749	-157.60803
1.4075	-12.68921	-41.79382	7.75452	65.15808	-153.17688
1.408	30.71594	-53.77808	-8.15735	36.55701	-91.04004
1.4085	54.68445	-52.771	-0.90637	32.32727	-6.44531
1.409	86.10535	-54.38232	-3.52478	-7.15027	71.90552
1.4095	140.8905	-45.01648	-14.60266	-43.80798	100.00305
1.41	176.0376	-23.46497	-11.17859	-76.63879	78.25012
1.4105	201.41602	-18.63098	-18.93311	-109.3689	94.56482
1.411	178.35388	-0.70496	-22.05505	-129.10767	110.6781
1.4115	154.08325	10.57434	11.68213	-109.06677	48.64197
1.412	183.89282	-8.7616	-2.92053	-61.93542	62.64038
1.4125	214.91089	-27.6947	-48.64197	-3.92761	124.37439
1.413	181.57654	-25.68054	-64.95667	96.17615	111.78589
1.4135	121.9574	-6.04248	-35.95276	84.19189	76.23596
1.414	95.67261	9.46655	-3.52478	57.40356	10.57434
1.4145	105.84412	16.21399	-1.61133	37.16125	-28.29895
1.415	106.04553	29.60815	44.81506	-39.57825	-41.08887
1.4155	70.19348	14.19983	46.82922	-64.151	-9.97009
1.416	22.05505	13.09204	19.03381	-32.12585	32.83081
1.4165	-20.94727	5.23682	-10.57434	-32.93152	73.41614
1.417	-55.08728	2.92053	-31.01807	-32.02515	76.84021
1.4175	-94.56482	11.98425	-38.974	-22.05505	55.2887
1.418	-122.46094	19.43665	-37.7655	-46.02356	34.74426
1.4185	-132.53174	17.01965	-45.82214	-40.48462	17.01965
1.419	-137.36572	24.37134	-66.36658	-32.22656	28.09753
1.4195	-144.01245	45.2179	-54.78516	-39.67896	40.48462
1.42	-151.46484	64.55383	-26.28479	-71.60339	61.23047
1.4205	-132.73315	65.05737	-5.74036	-83.18481	57.9071
1.421	-110.07385	63.54675	-20.64514	-47.63489	40.48462
1.4215	-91.745	48.13843	-28.70178	-12.78992	1.00708
1.422	-77.84729	43.80798	-35.75134	7.75452	-54.0802
1.4225	-74.42322	48.84338	3.52478	20.44373	-107.45544
1.423	-61.73401	38.87329	13.69629	5.33752	-80.36499
1.4235	-33.43506	21.95435	-12.5885	14.19983	-41.18958
1.424	0.70496	-7.95593	-16.3147	25.47913	-17.82532
1.4245	26.28479	-29.80957	-29.00391	17.72461	5.43823
1.425	46.92993	-39.27612	-24.97559	-17.22107	61.02905
1.4255	32.93152	-18.63098	-19.63806	-26.88904	110.37598
1.426	32.7301	-6.44531	3.92761	-9.16443	116.41846
1.4265	39.37683	-11.48071	7.25098	-1.40991	87.21313
1.427	50.65613	-5.94177	10.97717	-14.09912	29.80957
1.4275	59.71985	13.39417	43.60657	-26.08337	-28.19824
1.428	55.49011	7.5531	24.57275	-19.53735	-36.75842
1.4285	79.76074	1.40991	10.67505	-19.83948	-70.59631
1.429	91.44287	-6.44531	-3.8269	32.83081	-164.65759
1.4295	82.17773	-3.52478	-24.47205	132.12891	-230.72205
1.43	62.9425	10.97717	-28.60107	135.65369	-210.98328
1.4305	55.3894	17.92603	-23.66638	63.74817	-197.18628
1.431	52.771	18.12744	-7.95593	-57.00073	-107.75757
1.4315	39.67896	23.26355	-6.94885	-117.32483	-13.39417
1.432	11.78284	9.97009	-10.97717	-66.36658	-12.18567
1.4325	24.37134	-6.04248	-41.39099	4.02832	16.21399
1.433	30.91736	-13.99841	-58.91418	55.89294	-7.5531
1.4335	4.22974	-0.70496	-43.80798	75.83313	49.0448
1.434	4.93469	7.85522	-32.32727	15.71045	140.8905
1.4345	16.21399	8.7616	-37.16125	-45.11719	172.91565
1.435	35.14709	17.01965	-42.39807	-75.73242	115.51208
1.4355	17.52319	24.87488	-21.55151	-46.42639	-5.63965
1.436	-13.49487	19.83948	0.70496	-18.32886	-49.74976
1.4365	-23.66638	0.40283	-13.99841	-27.6947	-1.61133
1.437	-76.63879	-26.88904	-28.09753	42.8009	-38.974
1.4375	-102.52075	-55.2887	-67.97791	181.77795	-92.55066
1.438	-93.65845	-64.45312	-93.75916	252.07214	-69.79065
1.4385	-107.65686	-47.63489	-94.86694	227.90222	-32.52869
1.439	-85.19897	-11.98425	-101.61438	150.25635	-38.36975
1.4395	-63.54675	27.99683	-52.771	26.98975	-90.93933
1.44	-59.21631	54.28162	26.48621	-108.1604	-113.29651
1.4405	-49.44763	25.07629	62.23755	-131.82678	-87.91809
1.441	-28.50037	-8.56018	48.44055	-74.2218	-47.03064
1.4415	-8.15735	-25.177	3.92761	26.78833	-20.1416
1.442	19.73877	-30.91736	-22.45789	60.62622	21.04797
1.4425	18.63098	-16.61682	-44.61365	94.76624	29.70886
1.443	5.13611	39.57825	-61.73401	144.51599	-65.15808
1.4435	8.56018	76.94092	-43.80798	163.75122	-135.8551
1.444	12.18567	59.71985	-19.94019	97.98889	-121.35315
1.4445	24.06921	32.42798	19.94019	22.35718	-117.32483
1.445	15.40833	11.38	19.73877	19.43665	-239.08081
1.4455	-11.38	26.98975	16.61682	51.5625	-344.92493
1.446	-26.88904	29.10461	-10.77576	-1.91345	-306.75659
1.4465	-42.09595	14.40125	-73.31543	19.03381	-264.66064
1.447	-40.2832	28.09753	-118.73474	54.28162	-217.22717
1.4475	-41.4917	37.66479	-150.15564	-19.33594	-92.95349
1.448	-25.78125	47.23206	-157.40662	-90.73792	104.63562
1.4485	-10.77576	36.35559	-128.20129	-203.93372	337.67395
1.449	13.797	42.90161	-102.72217	-225.0824	383.29468
1.4495	53.67737	76.94092	-99.3988	-148.4436	244.41833
1.45	103.02429	85.19897	-76.03455	-130.51758	172.10999
1.4505	120.54749	60.82764	-25.27771	-116.31775	149.95422
1.451	130.61829	22.86072	69.38782	-91.8457	92.95349
1.4515	143.00537	20.34302	166.26892	-33.63647	3.92761
1.452	156.19812	16.11328	226.59302	-9.97009	-42.09595
1.4525	167.57812	33.9386	249.35303	-28.9032	-27.79541
1.453	143.50891	51.5625	240.79285	20.54443	-51.46179
1.4535	142.19971	60.72693	189.43176	14.09912	-77.74658
1.454	134.84802	50.354	136.96289	-10.87646	-101.8158
1.4545	132.0282	43.00232	88.52234	-54.98657	-116.31775
1.455	102.01721	29.20532	56.19507	-64.85596	-84.89685
1.4555	68.38074	-8.35876	27.59399	72.40906	-97.58606
1.456	55.89294	-46.42639	2.92053	151.26343	-102.21863
1.4565	26.48621	-62.53967	4.93469	103.125	-66.36658
1.457	-25.78125	-72.10693	25.07629	36.15417	-75.4303
1.4575	-55.59082	-86.91101	32.32727	36.95984	-82.9834
1.458	-104.73633	-92.04712	51.15967	75.4303	-103.52783
1.4585	-136.45935	-61.02905	64.95667	92.75208	-95.26978
1.459	-128.60413	-39.37683	68.78357	67.77649	-48.03772
1.4595	-140.78979	-58.30994	29.10461	76.84021	23.8678
1.46	-165.16113	-60.52551	20.04089	48.94409	87.51526
1.4605	-165.66467	-45.52002	9.16443	15.50903	112.08801
1.461	-157.30591	-51.66321	-39.57825	-53.87878	182.18079
1.4615	-146.12732	-62.13684	-95.87402	-123.77014	242.30347
1.462	-117.92908	-57.10144	-127.09351	-125.48218	175.13123
1.4625	-71.30127	-44.71436	-151.66626	-54.48303	93.75916
1.463	-48.44055	-23.26355	-154.48608	32.93152	7.95593
1.4635	-35.65063	16.91895	-98.89526	-36.05347	-18.12744
1.464	-35.14709	36.75842	-23.46497	-154.98962	28.70178
1.4645	-47.63489	47.43347	4.63257	-128.80554	14.80408
1.465	-64.25171	28.09753	-1.91345	-35.65063	9.16443
1.4655	-49.95117	-26.68762	6.04248	35.14709	6.14319
1.466	-36.25488	-52.06604	57.20215	33.83789	12.08496
1.4665	-25.177	-70.69702	116.61987	-22.45789	36.35559
1.467	-19.63806	-88.22021	158.5144	-38.67188	77.84729
1.4675	-7.85522	-114.4043	150.35706	-23.46497	132.43103
1.468	17.22107	-126.08643	88.92517	-53.97949	181.37512
1.4685	34.74426	-145.42236	49.85046	-97.98889	223.16895
1.469	16.3147	-138.17139	-21.24939	-33.13293	155.19104
1.4695	10.57434	-105.84412	-59.71985	113.90076	-17.01965
1.47	1.10779	-53.27454	-48.23914	189.23035	-145.62378
1.4705	3.02124	-9.97009	-18.32886	161.43494	-172.3114
1.471	-21.45081	7.5531	9.66797	51.26038	-116.922
1.4715	-58.20923	15.50903	21.75293	16.51611	-90.33508
1.472	-96.17615	30.91736	50.55542	0	-54.48303
1.4725	-85.09827	35.54993	79.15649	-89.52942	-14.60266
1.473	-51.66321	7.45239	63.84888	-122.25952	-7.45239
1.4735	-32.22656	-7.5531	38.57117	-90.5365	-12.38708
1.474	-25.07629	-27.09045	34.74426	4.33044	-47.23206
1.4745	-32.83081	-44.11011	29.20532	71.80481	-37.56409
1.475	-22.15576	-57.30286	5.23682	72.30835	21.45081
1.4755	-15.20691	-52.8717	-13.797	44.81506	74.42322
1.476	0.70496	-33.63647	-24.67346	28.29895	63.64746
1.4765	31.21948	-3.92761	-17.42249	76.7395	-72.30835
1.477	31.92444	13.29346	-11.17859	166.57104	-196.1792
1.4775	67.17224	19.43665	-4.12903	227.49939	-239.88647
1.478	105.23987	3.92761	-11.88354	260.73303	-204.33655
1.4785	166.0675	-8.96301	-51.96533	244.21692	-82.9834
1.479	195.67566	-1.10779	-44.61365	94.66553	58.51135
1.4795	163.75122	14.30054	-48.54126	-56.90002	232.13196
1.48	118.02979	34.14001	-44.41223	-164.65759	351.97449
1.4805	66.6687	41.39099	-9.06372	-293.76526	343.71643
1.481	6.74744	38.06763	23.36426	-380.07202	276.54419
1.4815	-68.98499	13.39417	29.60815	-315.82031	166.26892
1.482	-110.17456	-11.17859	18.73169	-207.15637	129.20837
1.4825	-145.72449	-14.80408	1.51062	-142.40112	139.17847
1.483	-218.23425	-15.20691	16.11328	-135.95581	87.01172
1.4835	-307.86438	-15.81116	40.98816	-118.2312	61.73401
1.484	-334.14917	-13.39417	1.00708	-67.47437	50.05188
1.4845	-294.87305	-49.54834	-18.73169	34.64355	14.50195
1.485	-254.28772	-79.05579	34.24072	59.31702	25.27771
1.4855	-235.05249	-84.79614	44.91577	7.15027	96.8811
1.486	-244.0155	-101.8158	11.58142	-16.41541	146.93298
1.4865	-224.88098	-101.41296	-4.33044	-28.80249	224.27673
1.487	-127.39563	-102.82288	-11.48071	-73.41614	217.73071
1.4875	-73.21472	-89.93225	-22.86072	-2.31628	163.65051
1.488	-54.68445	-69.58923	-36.95984	65.86304	111.28235
1.4885	-13.797	-51.36108	-33.33435	42.49878	80.66711
1.489	53.37524	-39.27612	-59.1156	24.37134	103.125
1.4895	62.03613	-19.73877	-39.57825	34.74426	65.76233
1.49	27.59399	-7.35168	-1.10779	25.98267	-8.25806
1.4905	-4.33044	-14.09912	23.8678	34.74426	-40.98816
1.491	5.94177	-12.08496	57.8064	151.36414	-112.08801
1.4915	14.19983	-24.47205	61.23047	207.35779	-102.11792
1.492	36.15417	-21.45081	56.09436	118.43262	-90.63721
1.4925	50.75684	-16.11328	32.52869	48.13843	-84.19189
1.493	88.62305	-18.02673	21.65222	44.61365	-129.00696
1.4935	138.47351	-3.92761	1.61133	36.85913	-185.20203
1.494	185.00061	16.3147	-18.02673	-17.6239	-172.00928
1.4945	215.31372	42.09595	-32.52869	-90.33508	-71.60339
1.495	221.65833	59.71985	-34.24072	-172.21069	54.68445
1.4955	214.81018	76.13525	-18.73169	-245.82825	117.32483
1.496	204.53796	90.5365	-5.13611	-189.43176	34.03931
1.4965	208.7677	100.70801	-1.10779	-88.22021	-17.92603
1.497	213.09814	106.14624	10.77576	-45.62073	-75.93384
1.4975	207.05566	112.79297	17.82532	-8.56018	-168.08167
