chiusura_max.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
0.2075	-1.2085	7.5531	-0.90637	-1.10779	-13.89771
0.208	-3.52478	10.97717	-1.71204	-11.68213	-17.52319
0.2085	1.61133	18.73169	-4.02832	-8.7616	-16.3147
0.209	-2.31628	15.20691	-3.52478	-10.57434	-8.56018
0.2095	2.01416	14.50195	-7.65381	-8.96301	-8.25806
0.21	-1.71204	11.38	-7.25098	-6.64673	-5.63965
0.2105	8.7616	10.47363	-1.61133	-16.41541	-2.21558
0.211	9.76868	9.76868	1.2085	-10.97717	-7.75452
0.2115	9.26514	12.5885	2.31628	-9.16443	-10.37292
0.212	8.15735	7.75452	-0.40283	-10.97717	-19.73877
0.2125	8.8623	5.13611	-4.73328	-5.13611	-15.91187
0.213	3.8269	5.84106	-5.23682	-7.5531	-4.43115
0.2135	4.83398	5.0354	-2.31628	-7.85522	-6.74744
0.214	6.14319	-2.21558	-7.5531	-5.13611	-8.7616
0.2145	3.02124	1.10779	-6.2439	1.71204	-7.35168
0.215	2.61841	1.61133	-3.52478	-2.5177	-8.25806
0.2155	3.62549	-4.33044	-4.53186	-4.33044	-15.81116
0.216	2.01416	-4.53186	-4.73328	-6.74744	-10.37292
0.2165	-2.61841	0.10071	4.63257	-4.53186	-10.77576
0.217	-1.10779	-12.18567	5.53894	2.31628	-1.2085
0.2175	-4.63257	-7.04956	-0.50354	4.53186	-11.48071
0.218	-5.53894	-0.10071	-2.21558	7.35168	-13.69629
0.2185	-9.97009	-1.71204	-2.5177	11.88354	-9.06372
0.219	-4.43115	-2.71912	-3.22266	10.67505	-13.99841
0.2195	1.10779	-5.33752	-3.92761	6.94885	-16.81824
0.22	-2.31628	-0.40283	-2.41699	8.7616	-16.51611
0.2205	-5.94177	-6.14319	1.40991	7.5531	-11.48071
0.221	-3.52478	-2.92053	-1.40991	10.77576	-9.97009
0.2215	-7.75452	-5.94177	2.71912	11.68213	-14.30054
0.222	-8.7616	-4.83398	-3.62549	1.71204	-6.64673
0.2225	-1.51062	-5.74036	-0.10071	3.8269	-8.25806
0.223	-2.21558	-7.35168	2.5177	1.40991	-3.42407
0.2235	-7.15027	-4.12903	-3.92761	-2.31628	-2.61841
0.224	-4.43115	-5.94177	-0.20142	-5.94177	8.25806
0.2245	-5.74036	-1.81274	0.60425	-9.16443	22.86072
0.225	-3.32336	-7.15027	-1.91345	-10.77576	30.41382
0.2255	-7.75452	-13.99841	-0.90637	-17.32178	21.14868
0.226	-12.08496	-10.17151	-0.10071	-12.28638	11.2793
0.2265	-8.35876	-9.56726	-0.30212	-12.89062	7.75452
0.227	-5.63965	-7.75452	-2.5177	-1.51062	9.66797
0.2275	0.10071	-5.74036	-1.00708	-5.13611	4.53186
0.228	-2.5177	-9.46655	-2.61841	-0.90637	9.06372
0.2285	-9.56726	-6.04248	-3.62549	-8.96301	10.57434
0.229	-8.56018	-4.12903	0.10071	-10.57434	10.27222
0.2295	-12.5885	-7.35168	-5.33752	-7.15027	15.40833
0.23	-13.39417	-11.2793	-5.74036	-3.12195	19.43665
0.2305	-12.89062	-9.97009	-2.92053	0.60425	20.24231
0.231	-12.89062	-8.56018	-3.22266	-0.50354	15.81116
0.2315	-10.0708	-11.98425	1.81274	4.02832	18.73169
0.232	-15.20691	-6.94885	0.30212	3.02124	9.97009
0.2325	-12.68921	-13.49487	4.12903	9.16443	13.09204
0.233	-15.20691	-9.06372	-4.93469	7.65381	18.22815
0.2335	-9.16443	-11.58142	-2.71912	3.8269	8.56018
0.234	-4.33044	-10.47363	0.90637	4.63257	8.45947
0.2345	-2.71912	-5.84106	0.70496	4.33044	4.93469
0.235	-5.13611	-7.45239	-1.10779	-4.53186	4.63257
0.2355	-5.53894	-2.01416	-7.35168	0.50354	2.81982
0.236	-8.96301	-0.50354	-12.38708	2.5177	2.92053
0.2365	-4.43115	-2.5177	-2.21558	3.52478	-3.32336
0.237	0.80566	-7.25098	-1.10779	3.12195	2.01416
0.2375	-7.5531	2.71912	0.20142	5.74036	-8.56018
0.238	-4.73328	6.74744	-2.21558	2.31628	-9.86938
0.2385	-0.80566	16.81824	-2.21558	1.40991	-17.12036
0.239	3.92761	10.57434	-0.50354	3.92761	-27.6947
0.2395	-2.31628	2.5177	2.71912	8.45947	-47.23206
0.24	0.60425	-3.92761	4.53186	19.83948	-55.08728
0.2405	5.84106	4.53186	0.80566	23.66638	-57.20215
0.241	4.93469	-1.10779	-0.90637	25.177	-55.08728
0.2415	3.22266	-0.10071	-3.92761	13.99841	-44.61365
0.242	4.53186	1.51062	-0.70496	17.82532	-40.58533
0.2425	5.53894	-1.91345	5.23682	18.8324	-35.75134
0.243	-3.42407	2.01416	-0.10071	18.73169	-34.54285
0.2435	2.5177	7.5531	0.40283	23.76709	-33.03223
0.244	-0.70496	1.81274	6.44531	12.78992	-28.9032
0.2445	2.11487	-0.50354	-3.22266	3.22266	-36.25488
0.245	-1.10779	-4.43115	-7.04956	5.74036	-36.05347
0.2455	-1.51062	-2.92053	-0.80566	0.90637	-12.28638
0.246	0.10071	0.70496	2.5177	-22.6593	20.04089
0.2465	2.61841	-6.04248	-8.45947	-30.11169	45.72144
0.247	-0.90637	-0.90637	-3.02124	-43.50586	39.98108
0.2475	-0.10071	-0.90637	-5.63965	-46.62781	33.73718
0.248	5.84106	2.21558	-3.32336	-39.47754	36.85913
0.2485	2.61841	-5.33752	-4.22974	-31.62231	28.70178
0.249	-4.33044	-6.74744	-8.25806	-31.4209	37.06055
0.2495	-1.81274	1.61133	-0.90637	-26.08337	41.69312
0.25	3.02124	2.71912	4.53186	-21.45081	24.87488
0.2505	5.94177	-0.70496	-3.22266	-16.01257	15.20691
0.251	9.66797	-6.54602	-3.22266	-4.53186	10.57434
0.2515	10.37292	-5.43823	-1.3092	-0.10071	8.56018
0.252	-4.73328	-7.85522	-3.52478	-5.23682	5.94177
0.2525	-2.21558	-3.92761	3.32336	-4.12903	10.57434
0.253	-2.01416	-1.91345	-3.7262	-7.95593	8.56018
0.2535	-4.02832	4.83398	2.31628	-7.65381	7.75452
0.254	-2.71912	-9.26514	1.51062	0.20142	11.68213
0.2545	-6.64673	-6.2439	-3.12195	-0.80566	12.18567
0.255	-7.65381	-5.0354	-10.77576	-18.73169	15.81116
0.2555	-10.97717	-7.45239	-1.71204	-12.99133	26.28479
0.256	-5.33752	-8.8623	-6.94885	-16.21399	16.01257
0.2565	-4.93469	-6.44531	-5.13611	-9.76868	4.93469
0.257	-1.10779	-7.35168	-2.31628	-4.63257	1.81274
0.2575	-2.21558	-5.94177	-3.42407	1.3092	0.90637
0.258	-1.40991	-11.17859	-6.94885	-5.53894	-0.80566
0.2585	-1.10779	-5.23682	-1.3092	0.90637	5.33752
0.259	-3.52478	-4.63257	-2.31628	-1.40991	9.76868
0.2595	0.70496	-7.65381	2.11487	-3.22266	8.7616
0.26	-2.5177	-5.23682	1.71204	-5.84106	-3.7262
0.2605	-7.35168	-2.5177	-1.81274	2.61841	2.21558
0.261	-8.45947	-3.32336	-4.73328	-0.90637	-1.81274
0.2615	-3.52478	0.50354	-4.33044	-0.10071	-2.01416
0.262	-2.01416	3.7262	-0.60425	-1.00708	-4.12903
0.2625	1.00708	0.50354	-3.7262	-4.83398	-4.63257
0.263	-0.90637	-2.61841	-3.02124	-5.53894	-5.53894
0.2635	-11.07788	-5.13611	-0.20142	4.12903	-6.04248
0.264	-4.12903	-2.5177	-2.61841	2.81982	-3.22266
0.2645	-4.83398	-3.52478	-2.92053	0.40283	-6.04248
0.265	-4.22974	-1.10779	-2.61841	-1.61133	-1.3092
0.2655	-6.74744	-2.31628	0	12.89062	-0.60425
0.266	-7.65381	-3.12195	2.71912	8.96301	-12.78992
0.2665	0.40283	0.30212	-1.00708	10.57434	-12.5885
0.267	-3.12195	-3.62549	-0.90637	6.04248	-8.35876
0.2675	-4.43115	-5.53894	1.10779	9.16443	-11.78284
0.268	-6.54602	-1.40991	-2.31628	4.33044	-0.10071
0.2685	-8.05664	-0.10071	-5.43823	2.71912	-1.91345
0.269	-11.78284	-2.31628	-5.74036	3.52478	-2.61841
0.2695	-6.2439	0.50354	-0.10071	0.40283	-2.81982
0.27	-8.66089	-0.80566	-1.91345	1.40991	-6.2439
0.2705	-5.84106	-5.33752	5.53894	0.60425	-9.66797
0.271	-4.02832	-0.90637	4.33044	-7.04956	-2.92053
0.2715	-4.22974	-2.11487	-0.10071	-2.21558	-1.81274
0.272	-5.94177	-1.00708	-7.04956	-0.90637	-13.39417
0.2725	-2.31628	-5.13611	0	11.17859	-9.66797
0.273	-2.71912	-7.35168	-2.61841	2.31628	-6.74744
0.2735	-5.43823	-8.15735	1.71204	-7.75452	-4.73328
0.274	-7.15027	-3.12195	2.11487	-4.12903	-1.81274
0.2745	2.71912	-1.40991	-1.3092	1.10779	3.32336
0.275	-7.45239	1.51062	0.70496	3.22266	-3.02124
0.2755	2.71912	-10.87646	-0.90637	3.8269	4.12903
0.276	-2.71912	-11.48071	-1.00708	2.5177	-0.50354
0.2765	0.70496	-10.37292	-0.30212	5.94177	-13.19275
0.277	6.54602	-6.2439	3.62549	5.53894	-14.30054
0.2775	2.71912	-3.7262	-0.10071	5.84106	-8.15735
0.278	-2.21558	2.71912	-2.61841	6.54602	-13.19275
0.2785	-1.51062	-2.81982	0.90637	5.0354	-8.56018
0.279	-1.51062	-3.8269	1.81274	7.85522	-14.19983
0.2795	-0.90637	-9.36584	2.61841	5.23682	-15.30762
0.28	-1.00708	-2.81982	-1.91345	4.02832	-3.92761
0.2805	1.3092	-8.05664	0.90637	3.52478	-3.52478
0.281	1.3092	-0.90637	-3.52478	6.94885	-1.61133
0.2815	3.32336	-3.22266	-5.63965	5.33752	-1.91345
0.282	2.92053	0.40283	-0.50354	-0.10071	3.92761
0.2825	4.22974	-1.51062	-1.00708	-1.61133	5.13611
0.283	0.70496	-2.11487	-6.14319	-6.44531	1.2085
0.2835	-3.92761	0.80566	-0.90637	-0.10071	-0.40283
0.284	1.00708	0.20142	-6.04248	-0.90637	-2.11487
0.2845	-3.52478	2.11487	-3.32336	-5.94177	-0.10071
0.285	-2.41699	1.51062	-6.64673	-9.16443	1.51062
0.2855	-0.70496	1.3092	-11.07788	-14.30054	5.13611
0.286	-9.46655	2.5177	-3.22266	-8.66089	-0.90637
0.2865	-7.75452	-1.00708	-1.51062	-5.33752	3.32336
0.287	-7.04956	-5.43823	-5.63965	-9.76868	1.2085
0.2875	-8.66089	-5.23682	0.80566	-2.01416	2.81982
0.288	-11.88354	-0.30212	8.7616	0.80566	-11.58142
0.2885	-7.95593	4.53186	2.5177	1.81274	-6.2439
0.289	-12.78992	1.91345	14.40125	2.11487	-20.04089
0.2895	-6.14319	-0.30212	5.53894	12.99133	-19.23523
0.29	-7.35168	-0.90637	-3.8269	11.07788	-17.12036
0.2905	-3.32336	-2.11487	-3.02124	13.99841	-11.17859
0.291	-6.64673	-4.02832	-2.41699	8.96301	-13.49487
0.2915	-6.2439	-3.22266	-0.70496	2.31628	-17.12036
0.292	-2.01416	-2.11487	-4.12903	-0.90637	-8.96301
0.2925	-12.89062	-1.10779	-6.64673	7.5531	-0.90637
0.293	-12.5885	-3.42407	-2.11487	11.48071	0.30212
0.2935	-13.29346	-3.8269	0.80566	9.16443	5.13611
0.294	-9.56726	-4.33044	0.80566	2.01416	8.25806
0.2945	-10.57434	-5.53894	-4.33044	2.92053	14.19983
0.295	-15.00549	-10.77576	-0.10071	-3.8269	24.16992
0.2955	-11.98425	-7.45239	0.40283	-2.61841	25.177
0.296	-11.88354	-8.8623	-2.31628	-10.57434	28.39966
0.2965	-12.08496	-12.68921	-0.70496	-6.54602	21.65222
0.297	-5.74036	-6.14319	4.22974	1.61133	17.22107
0.2975	-10.37292	0.10071	-1.51062	2.71912	12.68921
0.298	-5.53894	-1.3092	0.50354	-1.2085	10.77576
0.2985	-4.43115	-3.32336	-5.13611	-3.52478	0.70496
0.299	-8.35876	-5.94177	-1.40991	-0.10071	3.92761
0.2995	-4.83398	-2.71912	2.71912	-3.12195	5.33752
0.3	-10.27222	-2.81982	0.60425	6.94885	-6.64673
0.3005	-5.74036	-2.31628	-4.93469	3.92761	4.02832
0.301	-4.73328	-4.33044	-1.10779	2.5177	2.81982
0.3015	-9.66797	-3.22266	-5.84106	-7.95593	-5.53894
0.302	-1.40991	-2.71912	-0.20142	-8.15735	-5.13611
0.3025	1.2085	-1.00708	-1.40991	-3.02124	-5.74036
0.303	6.14319	-1.3092	2.61841	-2.71912	-6.54602
0.3035	0.80566	-0.70496	-0.90637	0.30212	-8.15735
0.304	-2.31628	4.12903	-0.60425	-1.91345	-13.09204
0.3045	-3.92761	0.70496	0.10071	-3.7262	-10.97717
0.305	0.10071	1.71204	-2.5177	-6.74744	-3.32336
0.3055	3.62549	1.91345	2.31628	0.70496	-5.0354
0.306	-0.30212	0.50354	0.40283	5.53894	-6.14319
0.3065	-2.5177	-1.00708	-0.80566	-0.10071	1.71204
0.307	-8.66089	0.50354	1.91345	-2.01416	-5.13611
0.3075	-2.01416	-12.18567	4.83398	2.92053	-4.33044
0.308	-8.7616	-7.5531	1.91345	3.7262	-7.85522
0.3085	-6.74744	-4.93469	-2.21558	10.57434	-14.40125
0.309	-4.43115	2.31628	2.31628	8.05664	-15.60974
0.3095	-6.94885	4.93469	2.92053	11.98425	-21.14868
0.31	-8.05664	-4.12903	-0.10071	16.21399	-11.88354
0.3105	-1.51062	-8.05664	1.3092	16.11328	-19.23523
0.311	-0.90637	-8.96301	1.10779	14.19983	-18.63098
0.3115	3.32336	-11.68213	-0.10071	18.73169	-24.06921
0.312	-4.53186	-15.71045	-6.64673	12.5885	-18.02673
0.3125	0	-9.26514	-4.12903	14.80408	-18.12744
0.313	-3.52478	-9.56726	-5.94177	3.02124	-11.78284
0.3135	-3.52478	0.90637	3.22266	-8.15735	-0.60425
0.314	5.43823	-1.71204	-1.71204	-12.99133	10.0708
0.3145	-4.12903	2.31628	1.3092	-15.91187	13.99841
0.315	-10.57434	3.92761	-4.73328	-13.99841	9.36584
0.3155	-3.62549	2.61841	5.94177	-9.06372	15.30762
0.316	2.5177	5.63965	-2.5177	-11.98425	9.86938
0.3165	3.22266	10.47363	0.80566	-10.87646	-3.52478
0.317	10.57434	3.7262	-5.33752	-16.01257	-2.41699
0.3175	5.43823	5.53894	-9.56726	-16.91895	0.70496
0.318	10.57434	5.84106	-4.53186	-19.43665	-0.20142
0.3185	13.59558	10.47363	-3.12195	-27.89612	5.13611
0.319	4.53186	6.44531	0.60425	-26.08337	2.92053
0.3195	7.25098	4.93469	-2.92053	-26.08337	6.2439
0.32	-1.2085	2.71912	-1.61133	-19.83948	8.15735
0.3205	-0.90637	5.84106	-1.10779	-22.6593	11.88354
0.321	-2.5177	1.91345	0.50354	-18.63098	6.64673
0.3215	-0.70496	1.81274	4.33044	-15.60974	11.38
0.322	-6.64673	1.71204	1.91345	-16.81824	9.36584
0.3225	-3.52478	-0.30212	-2.31628	-11.2793	12.89062
0.323	-3.52478	-0.30212	-1.3092	-4.12903	7.75452
0.3235	-2.11487	-0.80566	-6.44531	-8.7616	5.23682
0.324	6.64673	-0.40283	-1.51062	-6.3446	7.5531
0.3245	-1.51062	3.22266	-2.61841	-1.2085	9.97009
0.325	-4.12903	1.10779	-2.5177	-11.17859	6.14319
0.3255	5.0354	-1.40991	-7.5531	-5.23682	8.45947
0.326	4.02832	-1.40991	-7.35168	-7.45239	9.46655
0.3265	5.74036	-0.10071	-5.94177	-3.42407	6.74744
0.327	0.10071	-2.31628	-5.94177	-7.5531	11.88354
0.3275	-3.92761	7.35168	-11.88354	-5.63965	3.7262
0.328	8.7616	5.53894	-7.95593	-7.85522	6.2439
0.3285	8.56018	-3.32336	-0.80566	-2.41699	-5.33752
0.329	12.99133	3.92761	-1.51062	-3.52478	-10.67505
0.3295	7.45239	4.43115	-5.33752	-0.50354	-16.81824
0.33	11.98425	-9.16443	-3.92761	-10.57434	-18.42957
0.3305	6.14319	0.20142	-5.13611	0.50354	-30.41382
0.331	9.06372	-3.52478	-4.12903	3.32336	-30.71594
0.3315	5.63965	-4.12903	1.71204	13.99841	-30.41382
0.332	-2.92053	-7.45239	2.5177	15.40833	-40.38391
0.3325	-7.04956	-6.94885	-0.30212	15.81116	-39.88037
0.333	-17.92603	-2.01416	-0.70496	20.44373	-39.17542
0.3335	-21.3501	-5.84106	-3.12195	24.16992	-39.47754
0.334	-21.85364	-5.33752	2.11487	31.72302	-47.8363
0.3345	-25.57983	-7.45239	0.20142	33.9386	-44.61365
0.335	-25.177	-9.36584	0.60425	31.52161	-36.15417
0.3355	-24.57275	-7.95593	5.53894	33.9386	-33.23364
0.336	-20.04089	-9.06372	2.5177	33.33435	-26.78833
0.3365	-23.66638	-3.12195	2.71912	21.65222	-13.59558
0.337	-17.32178	-5.63965	2.31628	8.45947	0
0.3375	-24.87488	-12.5885	-1.2085	3.42407	15.91187
0.338	-20.04089	-20.04089	8.15735	18.42957	11.98425
0.3385	-25.37842	-11.17859	0.70496	13.69629	30.11169
0.339	-24.77417	-14.70337	-4.33044	3.02124	52.26746
0.3395	-18.22815	-14.40125	-3.62549	-12.38708	60.12268
0.34	-5.63965	-14.80408	-8.66089	-32.02515	81.97632
0.3405	-0.10071	-13.59558	-7.75452	-38.87329	89.328
0.341	1.61133	-10.27222	-7.45239	-46.22498	72.81189
0.3415	0.50354	-5.74036	-1.10779	-36.35559	53.67737
0.342	5.0354	-5.63965	-1.3092	-27.39258	32.93152
0.3425	7.75452	-8.7616	-1.51062	-13.09204	13.69629
0.343	7.5531	-0.40283	-1.81274	-10.97717	4.53186
0.3435	2.5177	-3.62549	-2.01416	-10.77576	4.33044
0.344	11.78284	-0.30212	1.81274	-10.97717	-0.90637
0.3445	9.06372	11.78284	3.42407	-9.46655	-5.84106
0.345	8.15735	21.14868	-0.10071	-13.59558	-11.58142
0.3455	7.15027	10.97717	0.40283	-22.86072	-14.09912
0.346	8.35876	6.2439	0.70496	-22.05505	-3.22266
0.3465	6.54602	5.43823	2.81982	-20.94727	1.61133
0.347	4.53186	13.69629	-0.40283	-25.27771	-2.21558
0.3475	0.70496	9.86938	1.3092	-19.33594	-4.22974
0.348	2.5177	12.5885	0.60425	-20.84656	-1.61133
0.3485	3.92761	8.45947	-2.5177	-13.797	2.5177
0.349	0	4.12903	-0.30212	-14.80408	-2.31628
0.3495	3.7262	3.8269	-5.74036	-21.85364	4.53186
0.35	4.93469	7.75452	-7.25098	-15.1062	-0.10071
0.3505	9.26514	17.72461	1.81274	-17.01965	-10.27222
0.351	15.60974	9.46655	-4.22974	-16.41541	-4.83398
0.3515	15.20691	8.8623	5.94177	-15.30762	-3.02124
0.352	9.36584	8.96301	1.10779	-17.01965	-8.35876
0.3525	6.2439	10.37292	9.46655	-21.75293	4.83398
0.353	0.70496	11.98425	9.06372	-29.40674	-1.2085
0.3535	-1.40991	9.36584	10.77576	-23.96851	1.81274
0.354	7.35168	11.38	4.12903	-17.12036	-2.21558
0.3545	3.52478	8.56018	5.63965	-22.76001	-2.61841
0.355	-1.81274	9.06372	0.10071	-20.24231	-10.0708
0.3555	7.15027	12.18567	-5.53894	-13.59558	-6.64673
0.356	6.54602	5.0354	-4.73328	-11.98425	-8.45947
0.3565	-0.30212	9.97009	-5.0354	-5.13611	-8.96301
0.357	-3.8269	-2.81982	-11.88354	3.42407	-6.74744
0.3575	-3.62549	-1.91345	-9.16443	4.83398	-9.36584
0.358	-14.80408	-14.09912	-4.33044	17.42249	-10.97717
0.3585	-17.22107	-16.41541	-4.43115	30.11169	-15.40833
0.359	-18.73169	-21.55151	-5.63965	36.75842	-19.83948
0.3595	-10.97717	-21.85364	-6.74744	29.10461	-8.8623
0.36	-12.99133	-18.8324	-2.92053	25.177	-2.01416
0.3605	-10.0708	-21.14868	-3.12195	20.34302	-7.45239
0.361	-12.18567	-19.33594	5.74036	20.34302	-5.94177
0.3615	-10.57434	-6.04248	5.33752	8.96301	-2.81982
0.362	-6.54602	-20.04089	-4.53186	9.36584	-9.36584
0.3625	-7.5531	-19.94019	-6.3446	24.77417	-6.64673
0.363	-13.797	-23.26355	-7.35168	30.41382	-7.95593
0.3635	-12.68921	-22.05505	-3.12195	32.93152	-12.18567
0.364	-12.38708	-16.11328	-5.0354	23.06213	-6.64673
0.3645	-9.36584	-13.19275	-0.30212	21.24939	-9.97009
0.365	-4.12903	-13.797	-1.3092	21.04797	-11.48071
0.3655	-6.74744	-11.17859	-7.5531	11.38	-9.97009
0.366	-3.7262	-16.81824	1.00708	22.86072	-2.71912
0.3665	-4.22974	-8.66089	-1.2085	20.24231	-0.80566
0.367	-0.90637	-10.57434	2.21558	10.17151	-3.12195
0.3675	1.00708	-18.63098	1.71204	4.43115	6.14319
0.368	0.10071	-14.60266	-8.56018	3.32336	5.33752
0.3685	-0.70496	-8.8623	-1.10779	-0.50354	2.92053
0.369	-1.00708	-12.18567	0.40283	-1.91345	-0.50354
0.3695	-2.41699	-9.46655	7.75452	-6.44531	-0.80566
0.37	-2.71912	-18.93311	1.10779	-4.43115	7.75452
0.3705	-3.62549	-6.04248	3.8269	-3.12195	10.37292
0.371	-10.47363	-4.53186	12.89062	-11.78284	5.94177
0.3715	-11.88354	3.32336	16.21399	-8.96301	5.33752
0.372	-7.75452	3.42407	26.48621	-12.78992	0.70496
0.3725	-15.81116	2.71912	16.3147	-8.15735	8.45947
0.373	-16.41541	-3.7262	13.797	-10.27222	8.96301
0.3735	-23.16284	-5.94177	14.50195	-12.68921	7.35168
0.374	-20.24231	-6.74744	12.78992	-9.46655	11.58142
0.3745	-14.60266	0.90637	5.53894	-13.49487	10.67505
0.375	-10.57434	14.70337	12.78992	-36.85913	3.32336
0.3755	-5.74036	19.53735	18.42957	-35.2478	9.86938
0.376	-7.75452	11.98425	13.19275	-36.95984	2.92053
0.3765	-9.86938	11.78284	13.59558	-28.50037	-0.70496
0.377	-6.2439	15.50903	16.61682	-22.76001	-1.00708
0.3775	-3.22266	18.63098	23.66638	-23.16284	-6.04248
0.378	-2.61841	17.12036	15.50903	-23.36426	-8.66089
0.3785	5.33752	23.66638	9.06372	-21.14868	-14.90479
0.379	10.0708	21.85364	1.81274	-22.35718	-13.59558
0.3795	5.53894	16.71753	2.92053	-20.54443	-17.52319
0.38	12.89062	11.38	-5.84106	-17.22107	-18.02673
0.3805	10.27222	2.31628	-0.60425	-7.95593	-20.54443
0.381	12.28638	0	-4.63257	0.30212	-20.24231
0.3815	18.63098	-0.10071	-15.71045	6.54602	-21.45081
0.382	10.47363	-5.94177	-24.47205	20.64514	-18.53027
0.3825	10.57434	-13.49487	-32.12585	29.40674	-18.12744
0.383	10.17151	-11.58142	-32.02515	30.31311	-13.29346
0.3835	14.40125	-20.94727	-27.6947	37.7655	-19.23523
0.384	16.71753	-22.25647	-30.51453	39.57825	-24.67346
0.3845	15.00549	-21.24939	-26.58691	51.66321	-26.78833
0.385	12.78992	-10.97717	-30.01099	39.98108	-3.92761
0.3855	8.96301	-13.09204	-29.80957	37.7655	6.44531
0.386	6.94885	-27.6947	-24.27063	24.47205	13.89771
0.3865	-0.80566	-11.17859	-22.45789	7.5531	18.22815
0.387	-3.7262	-1.51062	-13.797	6.84814	11.78284
0.3875	-5.94177	3.7262	-18.32886	13.797	2.61841
0.388	-13.99841	16.3147	-12.38708	15.1062	1.71204
0.3885	-20.04089	30.51453	-10.97717	19.63806	2.71912
0.389	-19.63806	24.67346	-20.44373	23.06213	9.16443
0.3895	-26.68762	23.46497	-19.23523	16.11328	10.47363
0.39	-25.57983	15.40833	-21.24939	22.25647	13.99841
0.3905	-34.44214	19.53735	-27.6947	26.3855	10.57434
0.391	-40.1825	5.0354	-23.96851	33.9386	2.61841
0.3915	-43.30444	-4.22974	-9.97009	26.58691	3.7262
0.392	-41.39099	-7.95593	-7.85522	19.43665	6.94885
0.3925	-43.10303	-14.30054	-0.30212	17.01965	18.53027
0.393	-43.40515	-14.80408	1.61133	5.33752	24.77417
0.3935	-40.58533	-22.45789	-4.93469	0.40283	28.29895
0.394	-44.81506	-26.58691	-1.2085	-6.3446	28.09753
0.3945	-39.17542	-31.01807	1.2085	2.61841	18.42957
0.395	-36.95984	-34.54285	10.67505	3.02124	15.81116
0.3955	-28.60107	-50.65613	15.20691	0.90637	9.46655
0.396	-21.85364	-47.43347	13.99841	1.10779	9.56726
0.3965	-17.6239	-55.99365	18.63098	1.10779	20.04089
0.397	-19.33594	-40.1825	12.5885	-7.15027	35.75134
0.3975	-19.94019	-25.88196	15.20691	-12.08496	41.29028
0.398	-19.83948	-20.04089	15.20691	-18.12744	36.75842
0.3985	-4.22974	-14.09912	15.81116	-19.63806	27.19116
0.399	-5.43823	-9.97009	10.57434	-21.95435	9.06372
0.3995	7.25098	-14.60266	10.47363	-15.60974	7.25098
0.4	14.60266	-8.35876	9.76868	-9.16443	1.71204
0.4005	17.52319	-11.78284	2.01416	-1.91345	-1.2085
0.401	19.13452	-16.81824	-4.33044	-2.31628	2.11487
0.4015	22.76001	-13.39417	-10.37292	0.50354	-13.59558
0.402	33.33435	-10.77576	-4.73328	7.65381	-20.24231
0.4025	32.83081	-6.3446	-2.41699	-6.74744	-25.07629
0.403	35.14709	2.5177	8.7616	-18.63098	-19.43665
0.4035	31.01807	7.35168	11.68213	-13.49487	-11.58142
0.404	21.3501	-4.12903	18.8324	-16.41541	-0.10071
0.4045	16.11328	7.15027	21.65222	-30.91736	12.89062
0.405	16.61682	5.13611	14.30054	-28.9032	22.15576
0.4055	19.83948	5.33752	5.94177	-25.27771	18.63098
0.406	20.54443	2.5177	6.44531	-24.06921	14.40125
0.4065	20.84656	7.75452	8.25806	-22.55859	19.33594
0.407	18.63098	4.22974	9.16443	-19.83948	23.06213
0.4075	11.58142	3.42407	9.86938	-16.41541	35.95276
0.408	7.5531	5.94177	12.28638	-14.40125	39.17542
0.4085	1.61133	8.7616	15.50903	-17.42249	44.41223
0.409	-5.74036	9.76868	7.75452	-18.42957	38.16833
0.4095	-19.83948	12.5885	1.81274	-16.41541	33.73718
0.41	-35.75134	8.7616	5.74036	-16.3147	32.52869
0.4105	-42.29736	-1.51062	5.13611	-18.02673	38.67188
0.411	-49.74976	-2.5177	5.23682	-20.04089	30.71594
0.4115	-46.02356	3.22266	-5.0354	-16.41541	14.60266
0.412	-36.55701	-3.22266	-7.35168	-13.99841	-1.10779
0.4125	-29.50745	-3.12195	-4.02832	-4.83398	-10.17151
0.413	-19.83948	-5.43823	-10.57434	-4.93469	-21.85364
0.4135	-13.19275	-0.30212	-13.99841	-0.30212	-34.34143
0.414	-5.43823	5.94177	-22.45789	1.71204	-34.44214
0.4145	4.12903	12.99133	-26.88904	1.91345	-34.94568
0.415	8.56018	23.36426	-22.25647	4.22974	-49.24622
0.4155	11.07788	23.36426	-14.70337	9.26514	-61.53259
0.416	14.80408	24.87488	0.10071	-5.94177	-66.76941
0.4165	19.53735	31.01807	7.5531	-7.65381	-73.81897
0.417	16.81824	31.82373	4.73328	-9.36584	-65.56091
0.4175	22.05505	26.58691	11.58142	-17.52319	-56.69861
0.418	18.02673	10.87646	20.64514	-24.27063	-45.01648
0.4185	27.59399	3.42407	17.01965	-38.87329	-24.87488
0.419	37.26196	8.56018	18.53027	-56.29578	-12.38708
0.4195	20.54443	16.11328	29.00391	-74.32251	5.94177
0.42	13.59558	20.84656	28.19824	-88.72375	16.61682
0.4205	6.44531	16.11328	31.01807	-86.91101	13.29346
0.421	-1.71204	14.19983	31.32019	-78.14941	9.76868
0.4215	-17.01965	-0.70496	33.33435	-81.87561	12.99133
0.422	-30.71594	-15.91187	38.974	-67.8772	15.81116
